date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:38:20	51836/51836	---M-Z	200	added ('OK')	application/javascript	etag:%22ca7c-6005e6c52e52b-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/gridjs/gridjs.umd.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/libs/gridjs/gridjs.umd.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-products.html)
12:38:23	150/150	---MCZ	302	error ('Found')	text/html	date:Mon,%2017%20Jul%202023%2007:08:21%20GMT	https://unpkg.com/gridjs/plugins/selection/dist/selection.umd.js	D:/games/My%20Codes/Admin%20theme/unpkg.com/gridjs/plugins/selection/dist/selection.umd.12e.delayed	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-products.html)
12:38:23	2543/2543	---MCZ	200	added ('OK')	application/javascript	etag:%229ef-qhw+Y3NVWxYzbnAC6Tkv73Z+NHo%22	https://unpkg.com/gridjs@6.0.6/plugins/selection/dist/selection.umd.js	D:/games/My%20Codes/Admin%20theme/unpkg.com/gridjs@6.0.6/plugins/selection/dist/selection.umd.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-products.html)
12:38:24	15700/15700	---M-Z	200	added ('OK')	application/javascript	etag:%223d54-6005e6c4f3baa-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/ecommerce-product-list.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/ecommerce-product-list.init.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-products.html)
12:38:24	324/324	---M-Z	200	added ('OK')	application/javascript	etag:%22144-5d76f07d8c9d5-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/ecommerce-product-details.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/ecommerce-product-details.init.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-product-details.html)
12:38:25	82257/82257	---M--	200	added ('OK')	image/png	etag:%2214151-5e9a11afbd612%22	https://themesbrand.com/velzon/html/default/assets/images/products/img-7.png	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/products/img-7.png	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-checkout.html)
12:38:25	1723/1723	---M-Z	200	added ('OK')	application/javascript	etag:%226bb-5e9a11afc2432-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/ecommerce-product-checkout.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/ecommerce-product-checkout.init.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-checkout.html)
12:38:26	29943/29943	---M--	200	added ('OK')	image/jpeg	etag:%2274f7-5f649bd22c15f%22	https://themesbrand.com/velzon/html/default/assets/images/users/avatar-7.jpg	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/users/avatar-7.jpg	(from https://themesbrand.com/velzon/html/default/pages-profile.html)
12:38:26	158928/158928	---M--	200	added ('OK')	image/jpeg	etag:%2226cd0-5dcaee3f0556c%22	https://themesbrand.com/velzon/html/default/assets/images/profile-bg.jpg	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/profile-bg.jpg	(from https://themesbrand.com/velzon/html/default/pages-profile.html)
12:38:26	275/275	---M-Z	200	added ('OK')	application/javascript	etag:%22113-5d76f07d8e916-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/profile.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/profile.init.js	(from https://themesbrand.com/velzon/html/default/pages-profile.html)
12:38:27	39156/39156	---M-Z	200	added ('OK')	application/javascript	etag:%2298f4-5d76f07da8eff-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/fg-emoji-picker/fgEmojiPicker.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/libs/fg-emoji-picker/fgEmojiPicker.js	(from https://themesbrand.com/velzon/html/default/apps-chat.html)
12:38:27	27151/27151	---M-Z	200	added ('OK')	application/javascript	etag:%226a0f-6005e6c4f2c0a-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/chat.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/chat.init.js	(from https://themesbrand.com/velzon/html/default/apps-chat.html)
12:38:27	286/286	---M-Z	200	added ('OK')	text/css	etag:%2211e-5d76f07da11fc-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/dragula/dragula.min.css	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/libs/dragula/dragula.min.css	(from https://themesbrand.com/velzon/html/default/apps-tasks-kanban.html)
12:38:28	12918/12918	---M--	200	added ('OK')	image/jpeg	etag:%223276-5f3b1ea3bd162%22	https://themesbrand.com/velzon/html/default/assets/images/users/avatar-10.jpg	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/users/avatar-10.jpg	(from https://themesbrand.com/velzon/html/default/apps-tasks-kanban.html)
12:38:28	11203/11203	---M--	200	added ('OK')	image/jpeg	etag:%222bc3-5f3b1ea3bd162%22	https://themesbrand.com/velzon/html/default/assets/images/users/avatar-9.jpg	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/users/avatar-9.jpg	(from https://themesbrand.com/velzon/html/default/apps-tasks-kanban.html)
12:38:28	13953/13953	---M-Z	200	added ('OK')	application/javascript	etag:%223681-5d76f07da11fc-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/dragula/dragula.min.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/libs/dragula/dragula.min.js	(from https://themesbrand.com/velzon/html/default/apps-tasks-kanban.html)
12:38:28	9954/9954	---M-Z	200	added ('OK')	application/javascript	etag:%2226e2-5d76f07da11fc-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/dom-autoscroller/dom-autoscroller.min.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/libs/dom-autoscroller/dom-autoscroller.min.js	(from https://themesbrand.com/velzon/html/default/apps-tasks-kanban.html)
12:38:29	4310/4310	---M-Z	200	added ('OK')	application/javascript	etag:%2210d6-5ef3be47c5789-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/tasks-kanban.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/tasks-kanban.init.js	(from https://themesbrand.com/velzon/html/default/apps-tasks-kanban.html)
12:38:29	62727/62727	---M--	200	added ('OK')	image/png	etag:%22f507-5dcaee3f0268c%22	https://themesbrand.com/velzon/html/default/assets/images/faq-img.png	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/faq-img.png	(from https://themesbrand.com/velzon/html/default/pages-faqs.html)
12:38:30	4219/4219	---M-Z	200	added ('OK')	application/javascript	etag:%22107b-5e9a11afc33d2-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/profile-setting.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/profile-setting.init.js	(from https://themesbrand.com/velzon/html/default/pages-profile-settings.html)
12:38:30	43009/43009	---M-Z	200	added ('OK')	application/javascript	etag:%22a801-5d76f07db4a83-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/particles.js/particles.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/libs/particles.js/particles.js	(from https://themesbrand.com/velzon/html/default/auth-lockscreen-basic.html)
12:38:30	1067/1067	---M-Z	200	added ('OK')	application/javascript	etag:%2242b-5d76f07d8c9d5-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/particles.app.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/particles.app.js	(from https://themesbrand.com/velzon/html/default/auth-lockscreen-basic.html)
12:38:31	4060/4060	---M--	200	added ('OK')	image/png	etag:%22fdc-5dcaee3f0362c%22	https://themesbrand.com/velzon/html/default/assets/images/illustrator-1.png	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/illustrator-1.png	(from https://themesbrand.com/velzon/html/default/dashboard-analytics.html)
12:38:31	166738/166738	---M--	200	added ('OK')	image/png	etag:%2228b52-5dcaee3f074ac%22	https://themesbrand.com/velzon/html/default/assets/images/user-illustarator-2.png	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/user-illustarator-2.png	(from https://themesbrand.com/velzon/html/default/dashboard-analytics.html)
12:38:31	5199/5199	---M-Z	200	added ('OK')	application/javascript	etag:%22144f-6005e6c4f3baa-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/dashboard-analytics.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/dashboard-analytics.init.js	(from https://themesbrand.com/velzon/html/default/dashboard-analytics.html)
12:38:31	2825/2825	---M-Z	200	added ('OK')	application/javascript	etag:%22b09-5e9a11afc1492-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/dashboard-crm.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/dashboard-crm.init.js	(from https://themesbrand.com/velzon/html/default/dashboard-crm.html)
12:38:32	953/953	---M--	200	added ('OK')	image/svg+xml	etag:%223b9-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/btc.svg	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/btc.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
12:38:32	525/525	---M--	200	added ('OK')	image/svg+xml	etag:%2220d-5d76f07d7df70%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/eth.svg	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/eth.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
12:38:32	331/331	---M--	200	added ('OK')	image/svg+xml	etag:%2214b-5d76f07d7feb1%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ltc.svg	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ltc.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
12:38:32	604/604	---M--	200	added ('OK')	image/svg+xml	etag:%2225c-5d76f07d7df70%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/dash.svg	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/dash.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
12:38:33	736/736	---M--	200	added ('OK')	image/svg+xml	etag:%222e0-5d76f07d7df70%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/etc.svg	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/etc.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
12:38:33	505/505	---M--	200	added ('OK')	image/svg+xml	etag:%221f9-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bnb.svg	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bnb.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
12:38:33	648/648	---M--	200	added ('OK')	image/svg+xml	etag:%22288-5d76f07d80e51%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/usdt.svg	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/usdt.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
12:38:33	425/425	---M--	200	added ('OK')	image/svg+xml	etag:%221a9-5d76f07d7feb1%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/neo.svg	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/neo.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
12:38:34	738/738	---M--	200	added ('OK')	image/svg+xml	etag:%222e2-5d76f07d7df70%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/doge.svg	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/doge.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
12:38:34	718/718	---M--	200	added ('OK')	image/svg+xml	etag:%222ce-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/aave.svg	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/aave.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
12:38:34	9587/9587	---M-Z	200	added ('OK')	application/javascript	etag:%222573-5e9a11afc1492-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/dashboard-crypto.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/dashboard-crypto.init.js	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
12:38:34	3181/3181	---M-Z	200	added ('OK')	application/javascript	etag:%22c6d-6005e6c4f3baa-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/dashboard-projects.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/dashboard-projects.init.js	(from https://themesbrand.com/velzon/html/default/dashboard-projects.html)
12:38:35	6888/6888	---M--	200	added ('OK')	image/png	etag:%221ae8-5e1544682e9c4%22	https://themesbrand.com/velzon/html/default/assets/images/bg-d.png	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/bg-d.png	(from https://themesbrand.com/velzon/html/default/dashboard-nft.html)
12:38:36	85315/85315	---M--	200	added ('OK')	image/jpeg	etag:%2214d43-5e154468366c4%22	https://themesbrand.com/velzon/html/default/assets/images/nft/img-01.jpg	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/nft/img-01.jpg	(from https://themesbrand.com/velzon/html/default/dashboard-nft.html)
12:38:36	323671/323671	---M--	200	added ('OK')	image/gif	etag:%224f057-5e8c860a3bd00%22	https://img.themesbrand.com/velzon/images/img-2.gif	D:/games/My%20Codes/Admin%20theme/img.themesbrand.com/velzon/images/img-2.gif	(from https://themesbrand.com/velzon/html/default/dashboard-nft.html)
12:38:37	43345/43345	---M--	200	added ('OK')	image/jpeg	etag:%22a951-5e15446837664%22	https://themesbrand.com/velzon/html/default/assets/images/nft/img-04.jpg	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/nft/img-04.jpg	(from https://themesbrand.com/velzon/html/default/dashboard-nft.html)
12:38:37	84859/84859	---M--	200	added ('OK')	image/jpeg	etag:%2214b7b-5e15446837664%22	https://themesbrand.com/velzon/html/default/assets/images/nft/img-06.jpg	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/nft/img-06.jpg	(from https://themesbrand.com/velzon/html/default/dashboard-nft.html)
12:38:37	187633/187633	---M--	200	added ('OK')	image/jpeg	etag:%222dcf1-5e15446837664%22	https://themesbrand.com/velzon/html/default/assets/images/nft/img-03.jpg	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/nft/img-03.jpg	(from https://themesbrand.com/velzon/html/default/dashboard-nft.html)
12:38:37	66792/66792	---M--	200	added ('OK')	image/jpeg	etag:%22104e8-5e15446837664%22	https://themesbrand.com/velzon/html/default/assets/images/nft/img-05.jpg	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/nft/img-05.jpg	(from https://themesbrand.com/velzon/html/default/dashboard-nft.html)
12:38:38	296752/296752	---M--	200	added ('OK')	image/gif	etag:%2248730-5e8c860a3bd00%22	https://img.themesbrand.com/velzon/images/img-3.gif	D:/games/My%20Codes/Admin%20theme/img.themesbrand.com/velzon/images/img-3.gif	(from https://themesbrand.com/velzon/html/default/dashboard-nft.html)
12:38:39	90559/90559	---M--	200	added ('OK')	image/jpeg	etag:%22161bf-5e15446837664%22	https://themesbrand.com/velzon/html/default/assets/images/nft/img-02.jpg	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/nft/img-02.jpg	(from https://themesbrand.com/velzon/html/default/dashboard-nft.html)
12:38:39	1341908/1341908	---M--	200	added ('OK')	image/gif	etag:%221479d4-5e8c860a3bd00%22	https://img.themesbrand.com/velzon/images/img-4.gif	D:/games/My%20Codes/Admin%20theme/img.themesbrand.com/velzon/images/img-4.gif	(from https://themesbrand.com/velzon/html/default/dashboard-nft.html)
12:38:39	1106712/1106712	---M--	200	added ('OK')	image/gif	etag:%2210e318-5e8c860a3bd00%22	https://img.themesbrand.com/velzon/images/img-1.gif	D:/games/My%20Codes/Admin%20theme/img.themesbrand.com/velzon/images/img-1.gif	(from https://themesbrand.com/velzon/html/default/dashboard-nft.html)
12:38:39	907/907	---M-Z	200	added ('OK')	application/javascript	etag:%2238b-5f649bd22c15f-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/coming-soon.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/coming-soon.init.js	(from https://themesbrand.com/velzon/html/default/dashboard-nft.html)
12:38:39	7747/7747	---M-Z	200	added ('OK')	application/javascript	etag:%221e43-6005e6c4f3baa-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/dashboard-nft.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/dashboard-nft.init.js	(from https://themesbrand.com/velzon/html/default/dashboard-nft.html)
12:38:40	6714/6714	---M--	200	added ('OK')	image/png	etag:%221a3a-5dcaee3f0268c%22	https://themesbrand.com/velzon/html/default/assets/images/companies/img-4.png	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/companies/img-4.png	(from https://themesbrand.com/velzon/html/default/dashboard-job.html)
12:38:40	7975/7975	---M-Z	200	added ('OK')	application/javascript	etag:%221f27-6005e6c4f3baa-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/dashboard-job.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/dashboard-job.init.js	(from https://themesbrand.com/velzon/html/default/dashboard-job.html)
12:38:40	2145210/2145210	---M--	200	added ('OK')	image/gif	etag:%2220bbba-5e8c860a3bd00%22	https://img.themesbrand.com/velzon/images/img-5.gif	D:/games/My%20Codes/Admin%20theme/img.themesbrand.com/velzon/images/img-5.gif	(from https://themesbrand.com/velzon/html/default/dashboard-nft.html)
12:38:41	281203/281203	---MCZ	200	added ('OK')	application/javascript	etag:%2244a73-6005e6c52c5eb-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/fullcalendar/index.global.min.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/libs/fullcalendar/index.global.min.js	(from https://themesbrand.com/velzon/html/default/apps-calendar.html)
12:38:41	17304/17304	---M-Z	200	added ('OK')	application/javascript	etag:%224398-6005e6c4f2c0a-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/calendar.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/calendar.init.js	(from https://themesbrand.com/velzon/html/default/apps-calendar.html)
12:38:41	1133042/1133042	---MCZ	200	added ('OK')	application/javascript	etag:%221149f2-6005e6c4f5aea-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/@ckeditor/ckeditor5-build-classic/build/ckeditor.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/libs/@ckeditor/ckeditor5-build-classic/build/ckeditor.js	(from https://themesbrand.com/velzon/html/default/apps-mailbox.html)
12:38:42	13953/13953	---M-Z	200	added ('OK')	application/javascript	etag:%223681-6005e6c4f3baa-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/mailbox.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/mailbox.init.js	(from https://themesbrand.com/velzon/html/default/apps-mailbox.html)
12:38:42	4772/4772	---M-Z	200	added ('OK')	text/css	etag:%2212a4-5d76f07da11fc-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/dropzone/dropzone.css	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/libs/dropzone/dropzone.css	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-add-product.html)
12:38:42	46446/46446	---M-Z	200	added ('OK')	application/javascript	etag:%22b56e-5d76f07da11fc-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/dropzone/dropzone-min.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/libs/dropzone/dropzone-min.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-add-product.html)
12:38:43	3196/3196	---M-Z	200	added ('OK')	application/javascript	etag:%22c7c-5e9a11afc2432-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/ecommerce-product-create.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/ecommerce-product-create.init.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-add-product.html)
12:38:43	23851/23851	---M-Z	200	added ('OK')	text/css	etag:%225d2b-6005e6c53528b-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/sweetalert2/sweetalert2.min.css	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/libs/sweetalert2/sweetalert2.min.css	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-orders.html)
12:38:43	19487/19487	---M-Z	200	added ('OK')	application/javascript	etag:%224c1f-5d76f07db1ba2-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/list.js/list.min.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/libs/list.js/list.min.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-orders.html)
12:38:43	5465/5465	---M-Z	200	added ('OK')	application/javascript	etag:%221559-5d76f07db1ba2-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/list.pagination.js/list.pagination.min.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/libs/list.pagination.js/list.pagination.min.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-orders.html)
12:38:44	13163/13163	---M-Z	200	added ('OK')	application/javascript	etag:%22336b-6005e6c4f3baa-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/ecommerce-order.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/ecommerce-order.init.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-orders.html)
12:38:44	43918/43918	---M-Z	200	added ('OK')	application/javascript	etag:%22ab8e-6005e6c53528b-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/sweetalert2/sweetalert2.min.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/libs/sweetalert2/sweetalert2.min.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-orders.html)
12:38:45	10772/10772	---M-Z	200	added ('OK')	application/javascript	etag:%222a14-6005e6c4f3baa-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/ecommerce-customer-list.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/ecommerce-customer-list.init.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-customers.html)
12:38:45	278/278	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jul%202023%2007:08:43%20GMT	https://themesbrand.com/velzon/html/default/ecommerce-product-detail.html	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/ecommerce-product-detail.html	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-cart.html)
12:38:45	709/709	---M-Z	200	added ('OK')	application/javascript	etag:%222c5-5ef3be47c47e9-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/form-input-spin.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/form-input-spin.init.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-cart.html)
12:38:45	1636/1636	---M-Z	200	added ('OK')	application/javascript	etag:%22664-5e9a11afc2432-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/ecommerce-cart.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/ecommerce-cart.init.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-cart.html)
12:38:46	9500/9500	---M-Z	200	added ('OK')	application/javascript	etag:%22251c-6005e6c4f3baa-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/sellers.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/sellers.init.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-sellers.html)
12:38:47	5975/5975	---M-Z	200	added ('OK')	application/javascript	etag:%221757-6005e6c4f3baa-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/seller-details.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/seller-details.init.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-seller-details.html)
12:38:47	542/542	---M-Z	200	added ('OK')	application/javascript	etag:%2221e-5e9a11afc33d2-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/project-list.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/project-list.init.js	(from https://themesbrand.com/velzon/html/default/apps-projects-list.html)
12:38:47	226/226	---M-Z	200	added ('OK')	application/javascript	etag:%22e2-5e2cf758d4004-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/project-overview.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/project-overview.init.js	(from https://themesbrand.com/velzon/html/default/apps-projects-overview.html)
12:38:48	669/669	---M-Z	200	added ('OK')	application/javascript	etag:%2229d-5e9a11afc33d2-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/project-create.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/project-create.init.js	(from https://themesbrand.com/velzon/html/default/apps-projects-create.html)
12:38:48	15036/15036	---M-Z	200	added ('OK')	application/javascript	etag:%223abc-6005e6c4f3baa-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/tasks-list.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/tasks-list.init.js	(from https://themesbrand.com/velzon/html/default/apps-tasks-list-view.html)
12:38:49	3477/3477	---M--	200	added ('OK')	image/jpeg	etag:%22d95-5e9a11afc04f2%22	https://themesbrand.com/velzon/html/default/assets/images/users/user-dummy-img.jpg	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/images/users/user-dummy-img.jpg	(from https://themesbrand.com/velzon/html/default/apps-crm-contacts.html)
12:38:49	17719/17719	---M-Z	200	added ('OK')	application/javascript	etag:%224537-6005e6c4f2c0a-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/crm-contact.init.js	D:/games/My%20Codes/Admin%20theme/themesbrand.com/velzon/html/default/assets/js/pages/crm-contact.init.js	(from https://themesbrand.com/velzon/html/default/apps-crm-contacts.html)
